hour,day_of_week,location,latitude,longitude,vehicle_count,avg_speed_kmph,weather,is_holiday,congestion_level,datetime,month,is_weekend,is_rush_hour,weather_encoded
18,2,Amanaka,21.269452541495667,81.6349714592941,1049,5.4,Clear,0,2,2023-06-07 18:44:00,6,0,1,0
10,2,Telibandha,21.23919919591504,81.6502956543494,423,22.2,Clear,1,1,2023-06-21 10:00:00,6,0,0,0
12,2,Mowa,21.279772011550445,81.64398767901929,461,20.9,Clear,0,1,2023-04-19 12:20:00,4,0,0,0
8,1,Mowa,21.2796852682313,81.64320717104702,1432,8.7,Cloudy,0,2,2023-10-03 08:11:00,10,0,1,1
7,6,Telibandha,21.23573555366651,81.65020045539832,677,4.5,Rainy,1,2,2023-04-23 07:19:00,4,1,1,2
13,6,Pandri,21.252359015096005,81.63105788238914,172,31.0,Clear,0,0,2023-11-26 13:53:00,11,1,0,0
13,3,Katora Talab,21.23531529845153,81.63318192145023,459,25.9,Clear,0,1,2023-10-12 13:32:00,10,0,0,0
12,6,Shankar Nagar,21.242351798649437,81.64317282779979,297,35.5,Rainy,1,0,2023-07-16 12:28:00,7,1,0,2
14,2,Jail Road,21.23186776210985,81.63928507978542,776,40.0,Cloudy,0,0,2023-06-21 14:21:00,6,0,0,1
2,3,GE Road,21.253015924627256,81.64914695961832,633,29.0,Clear,0,1,2023-04-06 02:10:00,4,0,0,0
21,3,Tikrapara,21.259851428445675,81.61827723154036,383,30.5,Foggy,0,0,2023-08-03 21:51:00,8,0,0,3
16,5,Fafadih,21.23459322272921,81.66185115563357,195,26.5,Cloudy,0,1,2023-07-01 16:11:00,7,1,0,1
4,3,Ring Road No 1,21.26795165085529,81.64949555071401,655,12.1,Foggy,0,1,2023-11-02 04:00:00,11,0,0,3
0,0,Tikrapara,21.26113620340406,81.61764159798038,393,34.4,Cloudy,0,0,2023-10-09 00:11:00,10,0,0,1
5,1,GE Road,21.249461426026024,81.64887826572593,561,55.8,Clear,0,0,2023-12-05 05:04:00,12,0,0,0
23,4,GE Road,21.251474704958813,81.65473634711012,574,40.4,Clear,0,0,2023-09-08 23:00:00,9,0,0,0
6,5,Katora Talab,21.23633170836863,81.63223964254104,406,30.0,Clear,0,1,2023-08-12 06:34:00,8,1,0,0
23,3,Fafadih,21.23364602143499,81.6570507199249,681,15.8,Rainy,0,1,2023-10-19 23:29:00,10,0,0,2
22,0,Katora Talab,21.23651608643479,81.63453205056459,547,56.3,Clear,0,0,2023-01-23 22:03:00,1,0,0,0
6,0,Ring Road No 1,21.264989200765893,81.65314724449885,760,41.3,Rainy,0,0,2023-11-06 06:04:00,11,0,0,2
5,6,GE Road,21.250192860762187,81.64859877197074,504,27.4,Cloudy,0,1,2023-09-03 05:51:00,9,1,0,1
3,6,Pandri,21.24986775833878,81.62734387489039,238,15.8,Rainy,0,1,2023-12-03 03:32:00,12,1,0,2
17,5,Pandri,21.25201978955876,81.6270528289028,630,10.5,Foggy,0,1,2023-04-01 17:13:00,4,1,1,3
1,1,Jail Road,21.228970746198858,81.6381096520802,290,27.5,Clear,0,1,2023-03-21 01:16:00,3,0,0,0
23,3,Tikrapara,21.261199366372583,81.62230286019853,737,48.6,Clear,0,0,2023-03-09 23:55:00,3,0,0,0
19,0,Fafadih,21.230496824034397,81.6574939630342,720,12.9,Rainy,0,1,2023-10-23 19:45:00,10,0,1,2
20,3,Telibandha,21.2386502262293,81.65013139559191,251,19.2,Rainy,0,1,2023-01-19 20:13:00,1,0,0,2
22,2,Telibandha,21.239337318613515,81.64920735896952,709,31.2,Cloudy,0,0,2023-03-08 22:28:00,3,0,0,1
11,4,Shankar Nagar,21.24309872140235,81.64283502082108,398,11.8,Rainy,0,1,2023-05-05 11:45:00,5,0,0,2
10,2,Shankar Nagar,21.24558086178529,81.63818990245936,248,33.3,Clear,1,0,2023-08-02 10:56:00,8,0,0,0
22,0,Pandri,21.250662121121938,81.63002761758788,436,57.1,Clear,0,0,2023-06-26 22:50:00,6,0,0,0
3,4,Devendra Nagar,21.24376404779078,81.62686233926354,750,17.6,Rainy,0,1,2023-10-27 03:39:00,10,0,0,2
19,4,Jail Road,21.228529180239544,81.64001741462599,1125,21.3,Cloudy,0,1,2023-03-24 19:05:00,3,0,1,1
19,3,Amanaka,21.27111204419369,81.6338174304224,651,24.1,Clear,0,1,2023-07-13 19:02:00,7,0,1,0
7,0,Pandri,21.24770685390439,81.62874269094617,1357,6.3,Clear,0,2,2023-05-15 07:53:00,5,0,1,0
6,5,GE Road,21.25325888111185,81.64822620974643,440,36.9,Clear,0,0,2023-02-11 06:07:00,2,1,0,0
13,5,Katora Talab,21.23500713139708,81.63635134441901,421,25.0,Rainy,0,0,2023-07-08 13:53:00,7,1,0,2
22,6,Devendra Nagar,21.244938450207957,81.62237967837271,249,18.8,Clear,0,1,2023-04-30 22:25:00,4,1,0,0
9,1,Fafadih,21.233398912179325,81.66274150041923,887,20.7,Clear,1,1,2023-01-31 09:37:00,1,0,1,0
6,3,Devendra Nagar,21.250363427063466,81.62505447221533,513,42.2,Clear,0,0,2023-07-20 06:43:00,7,0,0,0
0,0,Devendra Nagar,21.24791967993277,81.62238806760203,585,22.5,Clear,0,1,2023-06-26 00:19:00,6,0,0,0
13,4,Devendra Nagar,21.24354826378806,81.62352466269924,320,19.0,Cloudy,0,1,2023-03-10 13:56:00,3,0,0,1
4,3,Devendra Nagar,21.24581433983052,81.62124297451727,551,57.3,Clear,0,0,2023-12-07 04:58:00,12,0,0,0
3,6,Jail Road,21.229449410940195,81.64089863520344,508,37.3,Rainy,0,0,2023-03-19 03:43:00,3,1,0,2
19,6,Katora Talab,21.23742078679004,81.63550857570677,378,23.6,Clear,0,1,2023-09-10 19:43:00,9,1,1,0
2,6,Amanaka,21.270581929460278,81.63398598268147,548,45.7,Clear,0,0,2023-12-31 02:42:00,12,1,0,0
4,2,Fafadih,21.232072198746703,81.658802097204,488,57.6,Cloudy,0,0,2023-05-03 04:46:00,5,0,0,1
1,4,Fafadih,21.23666955007837,81.66122690072923,744,25.6,Clear,0,1,2023-12-08 01:23:00,12,0,0,0
7,2,Pandri,21.25095029388841,81.62774241583709,504,8.6,Rainy,0,2,2023-12-20 07:04:00,12,0,1,2
23,1,Pandri,21.25727131580465,81.62745334393556,578,37.7,Rainy,0,0,2023-07-11 23:17:00,7,0,0,2
21,0,Ring Road No 1,21.262542304148788,81.65203167367258,711,29.9,Clear,0,1,2023-10-16 21:17:00,10,0,0,0
23,3,Ring Road No 1,21.26460042593149,81.65311586411043,543,57.6,Clear,0,0,2023-05-18 23:49:00,5,0,0,0
15,0,Fafadih,21.23671521701554,81.66221231531091,477,32.7,Cloudy,0,0,2023-10-16 15:54:00,10,0,0,1
2,5,Katora Talab,21.234587938400065,81.63398610974976,289,55.8,Clear,0,0,2023-07-15 02:27:00,7,1,0,0
0,6,Amanaka,21.270615664745023,81.63913645208302,145,40.8,Cloudy,0,0,2023-07-09 00:34:00,7,1,0,1
2,0,Amanaka,21.26720438904315,81.63740515301046,549,23.3,Clear,0,1,2023-09-18 02:52:00,9,0,0,0
12,6,Fafadih,21.233459828739093,81.66287566107046,356,53.0,Clear,0,0,2023-10-22 12:25:00,10,1,0,0
14,5,Tikrapara,21.25989601056673,81.61701513473975,337,21.2,Clear,0,1,2023-01-07 14:55:00,1,1,0,0
5,2,Shankar Nagar,21.2450017455588,81.64340886205422,325,57.0,Clear,0,0,2023-05-17 05:24:00,5,0,0,0
17,3,Amanaka,21.27194411393148,81.63497339072924,720,22.9,Cloudy,0,1,2023-11-30 17:37:00,11,0,1,1
9,0,Amanaka,21.26880035595336,81.63188242600995,462,9.3,Rainy,0,2,2023-06-12 09:13:00,6,0,1,2
0,4,Shankar Nagar,21.24513874653628,81.64294777896488,746,30.8,Rainy,0,0,2023-12-15 00:01:00,12,0,0,2
5,6,Katora Talab,21.23476843473427,81.63342285265341,226,13.0,Rainy,0,1,2023-07-02 05:09:00,7,1,0,2
10,2,Katora Talab,21.235766482376096,81.63153403113604,414,31.3,Cloudy,0,0,2023-05-24 10:10:00,5,0,0,1
16,3,Telibandha,21.23726463520679,81.64783233928638,671,16.0,Foggy,0,1,2023-08-10 16:51:00,8,0,0,3
1,2,Jail Road,21.228975041976224,81.63862260500335,709,23.7,Cloudy,0,1,2023-09-13 01:07:00,9,0,0,1
22,4,Jail Road,21.226545990158268,81.64414518046114,620,30.5,Foggy,0,0,2023-01-13 22:33:00,1,0,0,3
14,2,Tikrapara,21.26260508146206,81.61714196115696,335,41.0,Clear,0,0,2023-08-16 14:28:00,8,0,0,0
14,0,Tikrapara,21.260644842793308,81.61953493017964,314,27.5,Clear,0,1,2023-04-10 14:00:00,4,0,0,0
11,0,Jail Road,21.23218217170955,81.63846278994669,356,51.6,Cloudy,0,0,2023-12-25 11:52:00,12,0,0,1
20,4,Fafadih,21.235284213567965,81.66010418939157,246,16.6,Cloudy,0,1,2023-06-16 20:33:00,6,0,0,1
23,6,Jail Road,21.227128275191664,81.64154827311863,186,28.9,Clear,0,1,2023-04-02 23:08:00,4,1,0,0
13,4,Tikrapara,21.262681516848247,81.62387581794707,508,25.2,Clear,0,1,2023-03-03 13:01:00,3,0,0,0
16,6,Tikrapara,21.25770054946982,81.62009783937016,201,37.2,Clear,1,0,2023-07-23 16:51:00,7,1,0,0
12,2,Shankar Nagar,21.24268039751241,81.64366671742104,554,30.8,Clear,0,0,2023-04-12 12:39:00,4,0,0,0
19,5,Telibandha,21.23595902089754,81.6475744604486,491,17.6,Clear,0,1,2023-01-14 19:41:00,1,1,1,0
19,1,Telibandha,21.23734825035367,81.65025792809134,752,8.0,Clear,0,2,2023-07-11 19:22:00,7,0,1,0
22,3,Mowa,21.277617837466924,81.64361810868783,394,38.6,Rainy,0,0,2023-04-27 22:39:00,4,0,0,2
15,3,Amanaka,21.27205378923652,81.6361991550825,427,50.2,Clear,0,0,2023-07-06 15:44:00,7,0,0,0
16,1,Devendra Nagar,21.24883757527932,81.62423165325892,235,36.1,Clear,1,0,2023-02-14 16:22:00,2,0,0,0
16,1,Mowa,21.27646620657932,81.64502675302708,598,29.6,Rainy,0,0,2023-01-24 16:11:00,1,0,0,2
6,3,Katora Talab,21.235489687528787,81.63632083699937,239,19.4,Clear,0,1,2023-03-23 06:24:00,3,0,0,0
20,5,Shankar Nagar,21.24664746843311,81.64301337602146,536,25.0,Cloudy,0,1,2023-07-01 20:54:00,7,1,0,1
22,1,Jail Road,21.22680768237367,81.63826357566698,704,27.0,Foggy,0,0,2023-04-04 22:05:00,4,0,0,3
17,0,Ring Road No 1,21.26604548893377,81.65086175462872,835,14.6,Clear,0,2,2023-05-15 17:55:00,5,0,1,0
6,3,Telibandha,21.239059147069884,81.65161764883233,356,21.4,Clear,0,1,2023-03-16 06:13:00,3,0,0,0
3,1,Pandri,21.25279264572416,81.63015759962477,499,26.4,Clear,0,1,2023-11-21 03:48:00,11,0,0,0
4,1,Jail Road,21.22938266325756,81.63947466310854,388,23.0,Cloudy,0,1,2023-10-17 04:45:00,10,0,0,1
19,1,Devendra Nagar,21.247315797650582,81.62450713906215,748,6.0,Clear,0,2,2023-04-04 19:21:00,4,0,1,0
7,6,Jail Road,21.22928539999877,81.64226422462599,399,7.3,Rainy,0,2,2023-09-03 07:04:00,9,1,1,2
0,0,Shankar Nagar,21.24324193176974,81.64039667565133,522,25.3,Clear,0,1,2023-05-01 00:31:00,5,0,0,0
17,4,Shankar Nagar,21.241982058602197,81.64014251832738,633,18.2,Clear,0,1,2023-12-01 17:20:00,12,0,1,0
1,1,Devendra Nagar,21.24505517996679,81.62586744855668,493,44.9,Clear,0,0,2023-12-05 01:32:00,12,0,0,0
11,6,Mowa,21.27728980963794,81.64267695152205,184,29.1,Clear,0,1,2023-12-03 11:24:00,12,1,0,0
8,1,Fafadih,21.231786621308743,81.66067938191745,493,16.6,Rainy,0,1,2023-06-13 08:36:00,6,0,1,2
2,3,Devendra Nagar,21.24257991757603,81.62295892354169,779,34.6,Rainy,0,0,2023-05-18 02:04:00,5,0,0,2
18,0,Amanaka,21.26961258924039,81.63608057588807,527,12.5,Cloudy,0,2,2023-01-09 18:59:00,1,0,1,1
15,6,Mowa,21.27934656182651,81.6399032157501,272,10.6,Foggy,0,1,2023-10-08 15:22:00,10,1,0,3
5,2,Pandri,21.253568396488088,81.63002060608044,362,45.0,Clear,0,0,2023-05-10 05:27:00,5,0,0,0
4,6,Mowa,21.279296787034355,81.64228163529323,203,21.7,Clear,0,1,2023-02-19 04:46:00,2,1,0,0
19,2,Tikrapara,21.25906448510556,81.6191356046795,1211,17.9,Clear,0,1,2023-08-09 19:25:00,8,0,1,0
6,3,Katora Talab,21.237651176871857,81.63100620861731,368,20.5,Foggy,0,0,2023-08-31 06:04:00,8,0,0,3
4,2,GE Road,21.25012247832531,81.6483901060592,598,45.4,Clear,0,0,2023-04-05 04:28:00,4,0,0,0
16,0,Ring Road No 1,21.26391234121139,81.65358662201186,686,44.2,Clear,0,0,2023-10-23 16:34:00,10,0,0,0
20,0,Jail Road,21.22825651837081,81.63910407630637,785,38.9,Rainy,0,0,2023-04-17 20:43:00,4,0,0,2
2,6,Shankar Nagar,21.24247493177871,81.64049694481979,413,29.8,Clear,0,1,2023-11-05 02:40:00,11,1,0,0
20,1,Jail Road,21.229105627009776,81.64164160443998,386,25.5,Clear,0,1,2023-10-24 20:21:00,10,0,0,0
11,6,GE Road,21.249092329009272,81.6497556287903,156,49.9,Clear,0,0,2023-02-05 11:53:00,2,1,0,0
20,0,Amanaka,21.266596195539964,81.63387732400712,490,25.6,Rainy,1,0,2023-10-16 20:29:00,10,0,0,2
14,6,Devendra Nagar,21.24494102139956,81.62674971934584,359,20.2,Rainy,0,1,2023-10-15 14:25:00,10,1,0,2
18,4,Devendra Nagar,21.245050395390493,81.6189975130531,1188,22.7,Clear,0,1,2023-06-02 18:28:00,6,0,1,0
13,1,Devendra Nagar,21.24160222218628,81.6234680591727,234,26.6,Clear,1,1,2023-06-27 13:44:00,6,0,0,0
10,4,Tikrapara,21.26132754171158,81.61945091171526,425,36.2,Clear,0,0,2023-06-30 10:44:00,6,0,0,0
13,1,Amanaka,21.2703351402116,81.63732451919502,390,58.3,Clear,0,0,2023-10-17 13:39:00,10,0,0,0
20,1,Jail Road,21.228720817558525,81.64188982111206,340,40.6,Clear,0,0,2023-10-17 20:22:00,10,0,0,0
11,4,Pandri,21.248135970229946,81.62779010433412,677,47.4,Clear,0,0,2023-12-22 11:37:00,12,0,0,0
5,3,Telibandha,21.23528591721014,81.64955030939865,623,45.3,Clear,0,0,2023-09-28 05:29:00,9,0,0,0
19,5,Shankar Nagar,21.24340747756547,81.64232820298446,928,16.2,Clear,0,1,2023-06-10 19:18:00,6,1,1,0
9,2,Devendra Nagar,21.245723766705773,81.62154489333838,1161,17.1,Rainy,0,1,2023-06-28 09:26:00,6,0,1,2
9,0,Amanaka,21.26961951831117,81.63200510666279,833,20.8,Clear,0,1,2023-04-24 09:45:00,4,0,1,0
18,6,GE Road,21.253926457950264,81.6482927478542,564,23.9,Clear,0,1,2023-11-05 18:15:00,11,1,1,0
18,2,Amanaka,21.269022227761912,81.6381778806569,856,10.3,Clear,0,2,2023-04-26 18:56:00,4,0,1,0
17,0,Jail Road,21.227315506932904,81.63784882577194,628,16.9,Clear,0,1,2023-12-25 17:10:00,12,0,1,0
23,5,Ring Road No 1,21.261207559350265,81.6510642572366,296,41.6,Rainy,0,0,2023-09-02 23:59:00,9,1,0,2
8,3,Katora Talab,21.237563263259275,81.63597935093624,819,24.3,Cloudy,0,1,2023-10-26 08:06:00,10,0,1,1
1,2,Mowa,21.28404399063499,81.6378011350916,377,20.2,Clear,1,1,2023-03-08 01:44:00,3,0,0,0
16,6,Fafadih,21.234317471178247,81.66008573885485,277,19.5,Rainy,0,1,2023-06-04 16:22:00,6,1,0,2
18,2,Fafadih,21.231927169702224,81.65996045574349,590,5.2,Clear,0,2,2023-08-30 18:08:00,8,0,1,0
2,5,Amanaka,21.268182460658384,81.63836904966921,299,24.3,Foggy,0,0,2023-07-15 02:09:00,7,1,0,3
3,6,Ring Road No 1,21.265084594654027,81.65124639195712,221,14.5,Foggy,0,1,2023-07-02 03:08:00,7,1,0,3
16,6,Devendra Nagar,21.248302031504974,81.6203749420694,420,23.6,Clear,0,1,2023-07-02 16:45:00,7,1,0,0
17,0,Mowa,21.27623858973734,81.63794406453562,504,17.2,Cloudy,0,1,2023-01-02 17:27:00,1,0,1,1
9,1,Fafadih,21.231701170919752,81.6615233970534,837,12.9,Clear,0,2,2023-10-10 09:12:00,10,0,1,0
11,0,Katora Talab,21.236905717155864,81.63479868382213,409,28.3,Clear,0,1,2023-10-09 11:03:00,10,0,0,0
23,6,Telibandha,21.23607788633787,81.65170630948522,163,53.6,Clear,0,0,2023-12-10 23:08:00,12,1,0,0
13,1,Telibandha,21.23937925503648,81.65156610856293,310,15.8,Clear,0,1,2023-05-16 13:13:00,5,0,0,0
16,1,GE Road,21.24741447564482,81.6495229817176,605,50.2,Clear,1,0,2023-08-01 16:47:00,8,0,0,0
10,3,Katora Talab,21.234324469520164,81.6337053534949,344,40.6,Clear,0,0,2023-11-30 10:45:00,11,0,0,0
20,0,Pandri,21.252468729797272,81.62978218721251,698,34.7,Clear,0,0,2023-03-20 20:05:00,3,0,0,0
9,4,Tikrapara,21.258396920040443,81.61871254631237,946,6.7,Rainy,0,2,2023-01-20 09:13:00,1,0,1,2
5,5,Pandri,21.24833692936951,81.6319005347918,540,42.4,Clear,0,0,2023-03-25 05:52:00,3,1,0,0
10,4,Telibandha,21.238489431961007,81.6523370998885,363,24.0,Clear,0,1,2023-08-18 10:46:00,8,0,0,0
0,6,GE Road,21.250146936625807,81.64785284802318,151,21.0,Clear,0,1,2023-04-30 00:08:00,4,1,0,0
0,5,Tikrapara,21.258571626426725,81.62045234786339,155,24.9,Clear,0,1,2023-04-15 00:14:00,4,1,0,0
3,3,Shankar Nagar,21.242081137685343,81.64338919086482,638,50.2,Clear,0,0,2023-12-21 03:42:00,12,0,0,0
4,0,Mowa,21.27813509520466,81.63834807340022,689,42.4,Clear,0,0,2023-08-07 04:49:00,8,0,0,0
5,0,Tikrapara,21.258959371864428,81.61634178357127,579,24.5,Clear,0,1,2023-01-30 05:17:00,1,0,0,0
17,2,Tikrapara,21.260167805447367,81.61631918452865,835,8.4,Clear,0,2,2023-10-25 17:49:00,10,0,1,0
4,1,Telibandha,21.24075195020143,81.64991784827929,503,35.6,Cloudy,0,0,2023-01-24 04:34:00,1,0,0,1
2,0,Ring Road No 1,21.263044808010484,81.65251178427557,366,40.7,Rainy,0,0,2023-01-09 02:29:00,1,0,0,2
1,1,Pandri,21.25332781386815,81.62955980249646,623,56.2,Clear,0,0,2023-07-11 01:28:00,7,0,0,0
15,2,Mowa,21.2773575994009,81.63875206076779,707,29.5,Clear,0,1,2023-02-22 15:41:00,2,0,0,0
8,1,GE Road,21.24982790048593,81.64766557550671,1071,15.8,Clear,0,1,2023-04-04 08:03:00,4,0,1,0
15,2,Telibandha,21.239114114905984,81.64940970623772,351,18.2,Foggy,0,0,2023-12-13 15:40:00,12,0,0,3
19,0,Telibandha,21.240275865944103,81.64887403345746,1436,11.9,Clear,0,2,2023-06-12 19:02:00,6,0,1,0
16,3,Ring Road No 1,21.26328591766629,81.6535679748864,350,57.6,Clear,0,0,2023-05-11 16:46:00,5,0,0,0
2,5,Mowa,21.27958365042791,81.64217992491663,273,19.5,Clear,0,1,2023-10-21 02:50:00,10,1,0,0
14,4,Shankar Nagar,21.24229611111613,81.64083353720657,242,25.6,Clear,0,1,2023-09-29 14:32:00,9,0,0,0
1,5,Devendra Nagar,21.24389877349409,81.62231798626844,192,35.4,Clear,0,0,2023-11-11 01:42:00,11,1,0,0
1,4,Amanaka,21.271511331677488,81.63455622345742,430,41.9,Clear,0,0,2023-12-22 01:51:00,12,0,0,0
8,0,GE Road,21.24850045386124,81.65243633858611,1013,6.8,Foggy,0,2,2023-11-13 08:44:00,11,0,1,3
5,2,Mowa,21.27953993038229,81.63948611319898,345,55.7,Cloudy,0,0,2023-02-22 05:11:00,2,0,0,1
17,6,Tikrapara,21.25921630214552,81.61892177276566,485,12.2,Clear,0,2,2023-04-23 17:29:00,4,1,1,0
12,5,Devendra Nagar,21.249009184186598,81.62118377508348,369,45.8,Clear,0,0,2023-04-01 12:43:00,4,1,0,0
6,6,Devendra Nagar,21.247552081438712,81.62619897285394,140,27.7,Foggy,0,0,2023-04-09 06:47:00,4,1,0,3
9,2,Amanaka,21.26874269138985,81.63444497276228,392,21.8,Clear,0,1,2023-05-31 09:28:00,5,0,1,0
8,5,Fafadih,21.231027381505253,81.66079307771783,277,5.2,Clear,0,2,2023-01-07 08:29:00,1,1,1,0
11,6,Katora Talab,21.236626820051317,81.63581929999617,364,16.5,Rainy,0,1,2023-12-17 11:04:00,12,1,0,2
5,1,GE Road,21.253380366942043,81.64740380787076,637,43.6,Clear,0,0,2023-12-26 05:25:00,12,0,0,0
13,0,GE Road,21.247265349871547,81.64885751044145,474,23.3,Cloudy,0,1,2023-06-12 13:14:00,6,0,0,1
11,3,Telibandha,21.239487075059937,81.65059883537536,357,15.8,Clear,0,1,2023-03-23 11:36:00,3,0,0,0
4,6,Katora Talab,21.23604665350498,81.63474950419933,235,16.2,Clear,0,1,2023-02-12 04:51:00,2,1,0,0
18,6,Telibandha,21.241930889616704,81.65086346833792,401,23.5,Cloudy,0,1,2023-03-19 18:18:00,3,1,1,1
4,6,Tikrapara,21.25935326315,81.61769960436581,367,20.4,Rainy,0,1,2023-01-22 04:37:00,1,1,0,2
7,5,Tikrapara,21.259760295284647,81.62197347992367,449,5.9,Rainy,0,2,2023-08-12 07:29:00,8,1,1,2
13,6,Telibandha,21.238533398580948,81.65006041131096,193,30.1,Clear,0,0,2023-01-22 13:24:00,1,1,0,0
17,5,Jail Road,21.22883537285813,81.64229796671489,376,19.5,Clear,0,1,2023-12-09 17:21:00,12,1,1,0
8,0,Pandri,21.25531967450949,81.63050122609886,1344,5.7,Foggy,0,2,2023-01-23 08:36:00,1,0,1,3
5,6,Jail Road,21.229965545807573,81.64017356566636,248,11.5,Foggy,0,1,2023-02-12 05:54:00,2,1,0,3
16,3,Fafadih,21.22833138642243,81.66269030172856,315,47.0,Clear,0,0,2023-06-01 16:42:00,6,0,0,0
17,2,Katora Talab,21.236968332831992,81.63535668410132,1099,3.6,Rainy,0,2,2023-08-02 17:31:00,8,0,1,2
17,0,Fafadih,21.231677075611834,81.66043108624204,466,17.3,Rainy,0,1,2023-05-15 17:34:00,5,0,1,2
1,6,Jail Road,21.228977950127,81.64214324596816,417,23.0,Cloudy,0,1,2023-01-01 01:50:00,1,1,0,1
20,1,Mowa,21.278142480326792,81.64646532064423,691,26.0,Clear,0,1,2023-08-15 20:33:00,8,0,0,0
20,1,Ring Road No 1,21.264261724838036,81.64864863468001,488,57.6,Clear,0,0,2023-07-18 20:25:00,7,0,0,0
19,3,Ring Road No 1,21.263142907413496,81.64989664975569,597,18.2,Clear,0,1,2023-03-02 19:27:00,3,0,1,0
5,3,Devendra Nagar,21.24121123506036,81.62659894188023,397,23.2,Clear,0,1,2023-03-16 05:04:00,3,0,0,0
19,5,Amanaka,21.27140628508444,81.6360664146358,937,24.5,Clear,0,1,2023-03-25 19:16:00,3,1,1,0
22,2,Katora Talab,21.2370308073206,81.63173596486261,314,11.4,Foggy,0,1,2023-10-18 22:55:00,10,0,0,3
19,6,Devendra Nagar,21.24463276572089,81.62508356154957,609,10.9,Rainy,0,1,2023-10-29 19:38:00,10,1,1,2
23,6,Tikrapara,21.257997559940435,81.6136364613675,154,10.5,Foggy,0,1,2023-02-26 23:35:00,2,1,0,3
23,1,Pandri,21.25094578798444,81.62931648489194,202,17.8,Clear,0,1,2023-12-19 23:10:00,12,0,0,0
10,2,Telibandha,21.23917112683283,81.65155703728702,757,19.7,Foggy,1,0,2023-10-04 10:12:00,10,0,0,3
10,1,Jail Road,21.231075211624464,81.64061753961049,383,16.3,Foggy,0,1,2023-01-24 10:51:00,1,0,0,3
0,5,Katora Talab,21.23909106277617,81.63146206043838,394,39.9,Clear,0,0,2023-12-30 00:59:00,12,1,0,0
21,2,GE Road,21.252209163628955,81.65015307672667,778,49.5,Clear,0,0,2023-03-29 21:49:00,3,0,0,0
13,6,Katora Talab,21.23422087542784,81.63149425878264,467,49.0,Cloudy,0,0,2023-12-24 13:10:00,12,1,0,1
6,3,Telibandha,21.23740811574705,81.64877691711496,713,42.4,Clear,0,0,2023-10-12 06:56:00,10,0,0,0
15,3,Tikrapara,21.261606838927005,81.61747092243262,285,26.4,Rainy,0,0,2023-04-20 15:26:00,4,0,0,2
5,2,Katora Talab,21.23498730296344,81.63327673252661,665,19.7,Clear,0,1,2023-07-26 05:25:00,7,0,0,0
2,6,Shankar Nagar,21.24573726466831,81.64212608674875,250,31.4,Rainy,0,0,2023-01-01 02:12:00,1,1,0,2
4,2,Tikrapara,21.25974149794929,81.61847998900261,753,37.2,Rainy,0,0,2023-11-08 04:06:00,11,0,0,2
23,4,Telibandha,21.24148412066865,81.64860165654679,264,38.8,Clear,0,0,2023-08-25 23:38:00,8,0,0,0
0,0,Ring Road No 1,21.26603101658188,81.65162099259784,693,37.2,Clear,1,0,2023-12-25 00:25:00,12,0,0,0
18,6,Jail Road,21.22947916123605,81.64510180099587,259,23.7,Clear,0,1,2023-07-09 18:10:00,7,1,1,0
2,6,Amanaka,21.2678887210204,81.63429262848086,230,36.0,Clear,0,0,2023-05-07 02:39:00,5,1,0,0
22,4,Mowa,21.276435137521677,81.64420492394107,560,58.6,Clear,0,0,2023-09-15 22:07:00,9,0,0,0
17,6,Jail Road,21.233178377867304,81.64343984556281,637,10.5,Rainy,1,2,2023-05-07 17:44:00,5,1,1,2
22,6,Ring Road No 1,21.26584789750629,81.65080475906441,409,31.6,Cloudy,0,0,2023-03-19 22:25:00,3,1,0,1
19,2,Devendra Nagar,21.24486951804502,81.62005766045502,1011,6.9,Clear,0,2,2023-03-29 19:55:00,3,0,1,0
18,6,GE Road,21.255271747070363,81.64983795615629,460,9.5,Clear,0,2,2023-09-17 18:36:00,9,1,1,0
14,3,Jail Road,21.22881608619026,81.64275611377798,505,54.9,Clear,0,0,2023-01-05 14:47:00,1,0,0,0
20,3,Mowa,21.27695447096648,81.64311324406845,346,49.4,Clear,0,0,2023-05-18 20:30:00,5,0,0,0
14,3,Amanaka,21.26965474173142,81.63627735427977,605,36.8,Clear,0,0,2023-02-02 14:36:00,2,0,0,0
9,2,GE Road,21.251072852921627,81.64599814421777,1276,8.4,Rainy,0,2,2023-08-23 09:43:00,8,0,1,2
2,0,Devendra Nagar,21.24575115274534,81.62549772828376,398,30.7,Foggy,0,0,2023-05-22 02:32:00,5,0,0,3
14,6,Shankar Nagar,21.24344156718829,81.64365023024318,346,52.8,Clear,0,0,2023-07-30 14:15:00,7,1,0,0
23,0,Tikrapara,21.258008941028653,81.61864747841346,749,51.4,Clear,0,0,2023-07-24 23:37:00,7,0,0,0
0,6,GE Road,21.249950979089824,81.65039396168021,347,20.5,Rainy,0,1,2023-10-01 00:16:00,10,1,0,2
12,3,Jail Road,21.229862983124526,81.64148014735268,210,29.7,Clear,0,1,2023-09-21 12:56:00,9,0,0,0
12,5,Pandri,21.253575420852314,81.63098323715023,468,16.8,Clear,0,1,2023-03-25 12:08:00,3,1,0,0
17,1,Pandri,21.251946236868587,81.62760357548298,858,10.1,Clear,0,2,2023-01-10 17:11:00,1,0,1,0
17,3,Pandri,21.251394427778667,81.62853381919597,1382,18.3,Clear,0,1,2023-10-12 17:36:00,10,0,1,0
